epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
183,3818.71,0.48786,0.37691,0.88609,0.99409,1,0.995,0.93598,0.39658,0.29762,0.86959,0.000363055,0.000363055,0.000363055
184,3839.25,0.47607,0.36587,0.87924,0.99437,1,0.995,0.94106,0.3967,0.30264,0.87054,0.000360055,0.000360055,0.000360055
185,3860.04,0.48248,0.38096,0.8719,0.99424,0.99931,0.995,0.93962,0.37926,0.28673,0.86559,0.000357055,0.000357055,0.000357055
186,3881.64,0.49301,0.37638,0.89221,0.99066,1,0.995,0.93745,0.41904,0.2909,0.88533,0.000354055,0.000354055,0.000354055
187,3902.47,0.48045,0.37169,0.87691,0.99544,1,0.995,0.94534,0.35177,0.29208,0.84804,0.000351056,0.000351056,0.000351056
188,3924.1,0.49092,0.38832,0.88146,0.99037,1,0.995,0.93559,0.37336,0.28421,0.86879,0.000348056,0.000348056,0.000348056
189,3943.24,0.496,0.38519,0.89419,0.98781,1,0.995,0.94874,0.35244,0.29011,0.85512,0.000345056,0.000345056,0.000345056
190,3965.33,0.4813,0.37518,0.88098,0.99361,1,0.995,0.94292,0.37289,0.28674,0.86518,0.000342057,0.000342057,0.000342057
191,3985.09,0.4757,0.36428,0.88892,0.98928,1,0.995,0.93142,0.38128,0.27781,0.87428,0.000339057,0.000339057,0.000339057
192,4006.54,0.49558,0.36478,0.90008,0.99287,1,0.995,0.93251,0.37714,0.29011,0.87246,0.000336057,0.000336057,0.000336057
193,4026.83,0.47095,0.35676,0.87673,0.995,1,0.995,0.93113,0.39487,0.27734,0.86421,0.000333058,0.000333058,0.000333058
194,4048.69,0.48091,0.37281,0.88043,0.99454,1,0.995,0.9347,0.37768,0.28482,0.84753,0.000330058,0.000330058,0.000330058
195,4068.18,0.47082,0.35394,0.87646,0.98982,1,0.995,0.93872,0.3898,0.30475,0.86355,0.000327058,0.000327058,0.000327058
196,4089.77,0.48396,0.37221,0.87826,0.99432,1,0.995,0.92919,0.4295,0.30548,0.89767,0.000324058,0.000324058,0.000324058
197,4110.02,0.46725,0.35889,0.88395,0.99258,1,0.995,0.93203,0.39285,0.29322,0.87321,0.000321059,0.000321059,0.000321059
198,4130.19,0.4865,0.38158,0.89253,0.99368,1,0.995,0.94758,0.34826,0.27289,0.854,0.000318059,0.000318059,0.000318059
199,4151.12,0.48117,0.37487,0.8768,0.99545,1,0.995,0.93855,0.38104,0.28425,0.86359,0.000315059,0.000315059,0.000315059
200,4170.64,0.47303,0.37051,0.87531,0.99475,0.99848,0.995,0.94622,0.37719,0.28757,0.87365,0.00031206,0.00031206,0.00031206
201,4192.33,0.49087,0.38035,0.88966,0.99437,0.99029,0.995,0.93283,0.44323,0.32178,0.89998,0.00030906,0.00030906,0.00030906
202,4212.22,0.46566,0.36093,0.88144,0.99059,1,0.995,0.93476,0.40233,0.28869,0.86487,0.00030606,0.00030606,0.00030606
203,4232.65,0.47466,0.34886,0.88127,0.99004,1,0.995,0.93337,0.41475,0.29455,0.87526,0.000303061,0.000303061,0.000303061
204,4253.49,0.47159,0.35932,0.88459,0.99368,1,0.995,0.93558,0.41849,0.29736,0.87561,0.000300061,0.000300061,0.000300061
205,4274.5,0.48208,0.36577,0.88234,0.9963,0.99943,0.995,0.92954,0.37808,0.30057,0.86371,0.000297061,0.000297061,0.000297061
206,4294.42,0.48178,0.37484,0.88637,0.9921,1,0.995,0.93519,0.4075,0.27929,0.87811,0.000294061,0.000294061,0.000294061
207,4315.73,0.45682,0.33487,0.87587,0.9919,1,0.995,0.94031,0.38292,0.26762,0.87013,0.000291062,0.000291062,0.000291062
208,4336.46,0.47067,0.36217,0.87666,0.99314,1,0.995,0.95427,0.37938,0.28058,0.86453,0.000288062,0.000288062,0.000288062
209,4357.41,0.45736,0.35386,0.86311,0.99459,1,0.995,0.94455,0.34086,0.26604,0.84199,0.000285062,0.000285062,0.000285062
210,4378.21,0.44961,0.35594,0.87098,0.99457,1,0.995,0.94335,0.3699,0.27854,0.85994,0.000282063,0.000282063,0.000282063
211,4398,0.46148,0.35713,0.87481,0.99499,1,0.995,0.94934,0.35436,0.26628,0.84932,0.000279063,0.000279063,0.000279063
212,4420.54,0.45341,0.36012,0.87504,0.99465,1,0.995,0.94866,0.35024,0.27002,0.85627,0.000276063,0.000276063,0.000276063
213,4440.17,0.44737,0.33348,0.87243,0.99521,1,0.995,0.95411,0.35704,0.2598,0.85522,0.000273064,0.000273064,0.000273064
214,4462.03,0.4462,0.35542,0.8738,0.99371,0.99978,0.995,0.9537,0.36746,0.26829,0.86116,0.000270064,0.000270064,0.000270064
215,4481.67,0.44471,0.34273,0.87621,0.99218,1,0.995,0.95728,0.3846,0.28299,0.87233,0.000267064,0.000267064,0.000267064
216,4503.51,0.44586,0.35399,0.87808,0.9941,1,0.995,0.95399,0.33352,0.26921,0.84379,0.000264064,0.000264064,0.000264064
217,4523.69,0.46972,0.36258,0.88918,0.99432,1,0.995,0.95699,0.35991,0.27924,0.85155,0.000261065,0.000261065,0.000261065
218,4543.5,0.42591,0.33391,0.86543,0.99505,1,0.995,0.95444,0.36781,0.2694,0.85528,0.000258065,0.000258065,0.000258065
219,4564.81,0.47157,0.36135,0.8941,0.99577,1,0.995,0.94948,0.3653,0.26544,0.85803,0.000255065,0.000255065,0.000255065
220,4584.45,0.44031,0.33243,0.87162,0.99514,1,0.995,0.94884,0.35002,0.26688,0.84461,0.000252066,0.000252066,0.000252066
221,4605.78,0.428,0.32643,0.85953,0.99671,1,0.995,0.95463,0.33356,0.26826,0.84156,0.000249066,0.000249066,0.000249066
222,4625.47,0.44064,0.33121,0.8704,0.99588,1,0.995,0.95437,0.35617,0.27736,0.84847,0.000246066,0.000246066,0.000246066
223,4646.35,0.43391,0.3373,0.86405,0.99602,1,0.995,0.96421,0.30395,0.25378,0.83144,0.000243067,0.000243067,0.000243067
224,4666.88,0.43374,0.3385,0.87656,0.99496,1,0.995,0.96024,0.31968,0.2603,0.84247,0.000240067,0.000240067,0.000240067
225,4686.22,0.44953,0.35637,0.87538,0.99656,0.99957,0.995,0.95425,0.35768,0.26203,0.85541,0.000237067,0.000237067,0.000237067
226,4707.41,0.43325,0.33104,0.86562,0.99661,1,0.995,0.95626,0.35969,0.25814,0.85168,0.000234068,0.000234068,0.000234068
227,4726.74,0.43026,0.32155,0.86239,0.99676,1,0.995,0.96441,0.33221,0.24955,0.84217,0.000231068,0.000231068,0.000231068
228,4748.43,0.43815,0.3313,0.86136,0.99645,0.9999,0.995,0.95471,0.32514,0.26551,0.84099,0.000228068,0.000228068,0.000228068
229,4767.98,0.43168,0.32424,0.86597,0.99563,1,0.995,0.95995,0.31309,0.25565,0.83396,0.000225068,0.000225068,0.000225068
230,4788.91,0.42967,0.33033,0.86357,0.99522,1,0.995,0.96678,0.31567,0.25708,0.83574,0.000222069,0.000222069,0.000222069
231,4809.22,0.44713,0.34675,0.8814,0.99526,1,0.995,0.96828,0.3057,0.25792,0.83554,0.000219069,0.000219069,0.000219069
232,4830.36,0.4484,0.33541,0.86521,0.99502,1,0.995,0.95912,0.32491,0.25295,0.83504,0.000216069,0.000216069,0.000216069
233,4850.94,0.45935,0.33436,0.88477,0.99443,1,0.995,0.95818,0.33641,0.26143,0.84054,0.00021307,0.00021307,0.00021307
234,4870.62,0.42195,0.33318,0.85669,0.99621,1,0.995,0.95699,0.32125,0.24333,0.83754,0.00021007,0.00021007,0.00021007
235,4892.05,0.41647,0.32093,0.85424,0.99563,1,0.995,0.96508,0.31514,0.23926,0.83372,0.00020707,0.00020707,0.00020707
236,4911.81,0.41652,0.3132,0.85958,0.99468,1,0.995,0.96187,0.33314,0.24265,0.84869,0.00020407,0.00020407,0.00020407
237,4932.14,0.42989,0.32462,0.8754,0.99551,1,0.995,0.9648,0.32722,0.24318,0.83735,0.000201071,0.000201071,0.000201071
238,4952.9,0.41529,0.33273,0.85948,0.99463,1,0.995,0.96456,0.3255,0.25979,0.83938,0.000198071,0.000198071,0.000198071
239,4972.67,0.43181,0.33092,0.86494,0.99602,0.99934,0.995,0.96482,0.31016,0.25077,0.83453,0.000195071,0.000195071,0.000195071
240,4994.09,0.42502,0.32198,0.86478,0.99362,0.99829,0.995,0.95823,0.33262,0.25399,0.83387,0.000192072,0.000192072,0.000192072
241,5013.89,0.42856,0.33148,0.8656,0.99343,1,0.995,0.97244,0.29484,0.23665,0.82456,0.000189072,0.000189072,0.000189072
242,5035.83,0.40643,0.32058,0.8579,0.99515,1,0.995,0.96924,0.29975,0.23628,0.82871,0.000186072,0.000186072,0.000186072
243,5055.11,0.41836,0.32587,0.86207,0.99534,1,0.995,0.9676,0.30029,0.23025,0.82806,0.000183073,0.000183073,0.000183073
244,5076.94,0.43053,0.3402,0.87206,0.99677,1,0.995,0.96247,0.30507,0.23808,0.83201,0.000180073,0.000180073,0.000180073
245,5096.63,0.42269,0.31923,0.86513,0.99564,1,0.995,0.95808,0.31408,0.24034,0.83207,0.000177073,0.000177073,0.000177073
246,5116.57,0.40531,0.30684,0.86201,0.99583,1,0.995,0.95975,0.30679,0.23865,0.83179,0.000174074,0.000174074,0.000174074
247,5137.26,0.44,0.33628,0.87839,0.99392,1,0.995,0.96091,0.31848,0.25106,0.83956,0.000171074,0.000171074,0.000171074
248,5156.65,0.42391,0.32743,0.85582,0.99388,1,0.995,0.96601,0.31429,0.2439,0.83236,0.000168074,0.000168074,0.000168074
249,5177.81,0.432,0.326,0.86868,0.99384,1,0.995,0.97206,0.30242,0.23651,0.82824,0.000165074,0.000165074,0.000165074
250,5197.5,0.40569,0.32678,0.85639,0.99358,1,0.995,0.96159,0.30737,0.23476,0.83462,0.000162075,0.000162075,0.000162075
251,5217.68,0.4003,0.31254,0.86111,0.99377,1,0.995,0.96745,0.29918,0.24049,0.83045,0.000159075,0.000159075,0.000159075
252,5237.94,0.40588,0.30211,0.86034,0.99402,1,0.995,0.97009,0.2879,0.23995,0.8245,0.000156075,0.000156075,0.000156075
253,5258.14,0.41666,0.32796,0.87271,0.99611,1,0.995,0.96994,0.29087,0.23114,0.82911,0.000153076,0.000153076,0.000153076
254,5279.8,0.40005,0.30512,0.85885,0.99362,1,0.995,0.96448,0.30516,0.23375,0.83571,0.000150076,0.000150076,0.000150076
255,5299.11,0.38267,0.2997,0.85177,0.99343,1,0.995,0.96869,0.29028,0.23814,0.82974,0.000147076,0.000147076,0.000147076
256,5320.53,0.40443,0.31051,0.86251,0.99566,1,0.995,0.97151,0.28218,0.23453,0.82511,0.000144077,0.000144077,0.000144077
257,5340.03,0.42047,0.31958,0.86027,0.99543,1,0.995,0.97319,0.28714,0.23558,0.82159,0.000141077,0.000141077,0.000141077
258,5361.36,0.406,0.31244,0.86601,0.996,1,0.995,0.97572,0.27627,0.23144,0.82302,0.000138077,0.000138077,0.000138077
259,5382.32,0.38954,0.30201,0.85047,0.99494,1,0.995,0.96653,0.27875,0.2368,0.82871,0.000135077,0.000135077,0.000135077
260,5402.44,0.38532,0.29825,0.85599,0.99511,1,0.995,0.9677,0.29356,0.23722,0.83569,0.000132078,0.000132078,0.000132078
261,5423.05,0.41405,0.3193,0.86597,0.99477,1,0.995,0.9647,0.29223,0.2391,0.83164,0.000129078,0.000129078,0.000129078
262,5442.94,0.3922,0.29994,0.85358,0.99487,1,0.995,0.96408,0.28718,0.23992,0.82497,0.000126078,0.000126078,0.000126078
263,5463.83,0.38273,0.29948,0.8465,0.99556,1,0.995,0.97493,0.28152,0.23644,0.82593,0.000123079,0.000123079,0.000123079
264,5484.02,0.38956,0.30305,0.85086,0.99386,1,0.995,0.97526,0.26695,0.22502,0.8219,0.000120079,0.000120079,0.000120079
265,5504.22,0.3902,0.30015,0.85014,0.99496,1,0.995,0.97834,0.26534,0.22289,0.82073,0.000117079,0.000117079,0.000117079
266,5526.03,0.38858,0.30396,0.8495,0.99595,1,0.995,0.97842,0.25768,0.21773,0.81819,0.00011408,0.00011408,0.00011408
267,5546.7,0.38865,0.29701,0.85787,0.99649,1,0.995,0.97327,0.26682,0.22331,0.81813,0.00011108,0.00011108,0.00011108
268,5567.16,0.38612,0.30549,0.85339,0.9967,1,0.995,0.97684,0.26849,0.22696,0.82247,0.00010808,0.00010808,0.00010808
269,5586.85,0.3712,0.29141,0.85381,0.99693,1,0.995,0.97652,0.27067,0.23104,0.82325,0.00010508,0.00010508,0.00010508
270,5607.78,0.37896,0.30864,0.853,0.99637,1,0.995,0.97963,0.25378,0.21743,0.81651,0.000102081,0.000102081,0.000102081
271,5628.14,0.38972,0.29199,0.84853,0.99599,1,0.995,0.97781,0.25485,0.21713,0.81639,9.9081e-05,9.9081e-05,9.9081e-05
272,5649.47,0.39155,0.29734,0.86344,0.99542,1,0.995,0.9749,0.26031,0.22671,0.8186,9.60813e-05,9.60813e-05,9.60813e-05
273,5668.47,0.38476,0.29829,0.85347,0.99602,1,0.995,0.97672,0.25852,0.22021,0.81599,9.30816e-05,9.30816e-05,9.30816e-05
274,5688.99,0.38039,0.30451,0.84294,0.99623,1,0.995,0.97953,0.26761,0.2256,0.81834,9.00819e-05,9.00819e-05,9.00819e-05
275,5709.87,0.37755,0.30718,0.85293,0.99619,1,0.995,0.97487,0.26849,0.2217,0.81981,8.70822e-05,8.70822e-05,8.70822e-05
276,5730,0.38419,0.29515,0.84809,0.99644,1,0.995,0.97169,0.27449,0.22128,0.82216,8.40825e-05,8.40825e-05,8.40825e-05
277,5751.35,0.38268,0.30701,0.85777,0.99637,1,0.995,0.97418,0.27853,0.22075,0.82221,8.10828e-05,8.10828e-05,8.10828e-05
278,5771.15,0.36292,0.28323,0.84238,0.99591,1,0.995,0.97624,0.2692,0.22851,0.82027,7.80831e-05,7.80831e-05,7.80831e-05
279,5792.64,0.3892,0.29684,0.85794,0.9955,1,0.995,0.97989,0.25436,0.22081,0.81301,7.50834e-05,7.50834e-05,7.50834e-05
280,5812.52,0.38435,0.29948,0.85487,0.99533,1,0.995,0.98083,0.2594,0.22114,0.815,7.20837e-05,7.20837e-05,7.20837e-05
281,5834.16,0.37986,0.28708,0.85184,0.99578,1,0.995,0.97742,0.25017,0.22048,0.81451,6.9084e-05,6.9084e-05,6.9084e-05
282,5853.69,0.37541,0.29467,0.85785,0.99616,1,0.995,0.97947,0.26081,0.21782,0.81697,6.60843e-05,6.60843e-05,6.60843e-05
283,5873.91,0.37309,0.28897,0.85322,0.99608,1,0.995,0.97589,0.25392,0.216,0.81603,6.30846e-05,6.30846e-05,6.30846e-05
284,5894.81,0.36249,0.29141,0.84815,0.99607,1,0.995,0.97586,0.26041,0.217,0.81685,6.00849e-05,6.00849e-05,6.00849e-05
285,5914.6,0.36313,0.28299,0.84725,0.99585,1,0.995,0.97859,0.25928,0.21531,0.81612,5.70852e-05,5.70852e-05,5.70852e-05
286,5935.9,0.39248,0.29796,0.86001,0.99612,1,0.995,0.98166,0.25099,0.2118,0.81377,5.40855e-05,5.40855e-05,5.40855e-05
287,5955.92,0.3856,0.28496,0.84506,0.99622,1,0.995,0.98539,0.24612,0.21311,0.81523,5.10858e-05,5.10858e-05,5.10858e-05
288,5978.03,0.35211,0.27477,0.84395,0.9963,1,0.995,0.9804,0.24721,0.21249,0.81509,4.80861e-05,4.80861e-05,4.80861e-05
289,5996.93,0.37262,0.29182,0.85664,0.99623,1,0.995,0.98124,0.24911,0.20928,0.81465,4.50864e-05,4.50864e-05,4.50864e-05
290,6017.85,0.36814,0.28661,0.85793,0.99605,1,0.995,0.98169,0.25478,0.21163,0.81525,4.20867e-05,4.20867e-05,4.20867e-05
291,6043.69,0.30374,0.23158,0.82191,0.99555,1,0.995,0.97769,0.25931,0.21704,0.81491,3.9087e-05,3.9087e-05,3.9087e-05
292,6064.34,0.31998,0.24488,0.826,0.9955,1,0.995,0.97584,0.26191,0.21436,0.81518,3.60873e-05,3.60873e-05,3.60873e-05
293,6083.44,0.29134,0.22834,0.81497,0.99544,1,0.995,0.97407,0.2593,0.21529,0.81445,3.30876e-05,3.30876e-05,3.30876e-05
294,6102.96,0.28863,0.236,0.81882,0.9955,1,0.995,0.97697,0.2464,0.21717,0.81138,3.00879e-05,3.00879e-05,3.00879e-05
295,6122.76,0.28731,0.22792,0.82253,0.99565,1,0.995,0.97819,0.25126,0.21742,0.81236,2.70882e-05,2.70882e-05,2.70882e-05
296,6141.82,0.28245,0.22224,0.82695,0.99579,1,0.995,0.97827,0.25689,0.21703,0.81449,2.40885e-05,2.40885e-05,2.40885e-05
297,6162.27,0.29346,0.23013,0.823,0.9957,1,0.995,0.97456,0.25054,0.2134,0.8122,2.10888e-05,2.10888e-05,2.10888e-05
298,6181.17,0.29614,0.23377,0.82726,0.99542,1,0.995,0.97955,0.24621,0.21152,0.81132,1.80891e-05,1.80891e-05,1.80891e-05
299,6200.71,0.29322,0.23082,0.82278,0.99562,1,0.995,0.9799,0.24703,0.21084,0.811,1.50894e-05,1.50894e-05,1.50894e-05
300,6221.49,0.28086,0.22749,0.81814,0.99584,1,0.995,0.97903,0.24775,0.21066,0.81122,1.20897e-05,1.20897e-05,1.20897e-05
